LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3
ID1720842,1720842,82,0.9987942576408386,572.4079943082595,554.9446995666515,0.0,530.9295234680176,26,13.5,1,,9.639833448993754,8.0,2.0,23.0,13891.0,5.62793587334321,16.23594725884802,13.0,4.0,38.0,23396.0,9.909723687564814,121.62664816099931,98.0,24.0,255.0,175264.0,75.1582549649897,0.5118499008710368,1.1598032826153086,0.5832627374825944,1.207139117412176,0.5945759617862455,1.2068246722927953
ID1720843,1720843,76,1.2559027671813965,661.6648340986999,562.0593752021214,0.0,530.9295234680176,26,13.5,1,,25.87855655794587,9.0,0.0,108.0,37291.0,31.655302208556265,7.23178348369188,5.0,0.0,26.0,10421.0,7.607771260565596,104.25815405968078,61.0,0.0,255.0,150236.0,104.62257552842523,0.8696458303560316,0.7605130209678542,0.5589632918431158,0.6816561590053449,0.7343829321028958,0.8439023645010492
ID1720846,1720846,6,1.0591468811035156,599.5731194618718,578.2290925554621,0.0,530.9295234680176,26,13.5,1,,8.272727272727273,6.0,2.0,21.0,11921.0,5.2662327209027735,20.00346981263012,14.0,3.0,53.0,28825.0,14.401894711647273,126.58917418459403,98.0,24.0,255.0,182415.0,84.21051989210208,0.4682274750390954,1.001941125309703,0.6248103675532789,1.0682213282882809,0.5960054302394325,1.122731908861818
ID1720844,1720844,81,0.3712356686592102,298.16958799560183,578.2290925554621,0.0,530.9295234680176,26,13.5,1,,9.666897987508674,7.0,2.0,25.0,13930.0,6.4493814859559935,4.092990978487162,4.0,2.0,7.0,5898.0,0.7921223289027497,62.388619014573216,49.0,19.0,142.0,89902.0,34.2160047564635,0.4586843489163605,0.9426525855439097,0.041627998741448916,0.41300129653433,0.3400022740763229,0.9252995628288344
ID1720845,1720845,3,0.6330862045288086,539.4217709074445,578.2290925554621,0.0,530.9295234680176,26,13.5,1,,9.800138792505205,7.0,2.0,25.0,14122.0,6.307317177748657,7.831367106176266,7.0,3.0,17.0,11285.0,3.7420306250974633,81.44136016655101,64.0,19.0,196.0,117357.0,49.140001914414434,0.5435895946410837,1.0943515151983405,0.3745862868109009,1.1406177038252507,0.5117336481564391,1.12204051633769
ID1720880,1720880,20,1.1529768705368042,157.81644136860487,646.7886941336264,0.0,530.9295234680176,26,13.5,1,,2.8355308813324083,3.0,1.0,6.0,4086.0,0.5880882509334572,38.52116585704372,28.0,5.0,114.0,55509.0,29.19250765323663,157.47675225537822,147.0,29.0,255.0,226924.0,84.03572930274835,-0.013972051062506177,-0.13664470680894097,0.7948345996632107,1.168719651679746,0.6669565491049828,1.4995319841989827
ID1720881,1720881,116,1.0143768787384033,485.7383092943535,646.7886941336264,0.0,530.9295234680176,26,13.5,1,,3.227619708535739,3.0,2.0,5.0,4651.0,0.6119985110277499,30.703678001387924,24.0,3.0,78.0,44244.0,23.05094705373343,144.1498959056211,128.0,19.0,255.0,207720.0,90.202109571615,0.11993009137077139,1.129533821668545,0.7269376988452213,1.121378298062832,0.6381855089882005,1.2451208135197607
ID1720878,1720878,18,0.48189017176628113,122.2430631912554,638.3804411098894,0.0,530.9295234680176,26,13.5,1,,11.78001387925052,8.0,2.0,37.0,16975.0,9.78069471798777,3.400416377515614,3.0,1.0,6.0,4900.0,0.7245495488450766,69.32269257460098,49.0,14.0,196.0,99894.0,50.16879112301794,0.5974207349296996,0.9008802553763545,-0.048424870503831464,-0.47766056697090986,0.4304333564670303,0.8315915600054052
ID1720879,1720879,112,1.028100609779358,644.201539357092,645.4951167453593,0.0,530.9295234680176,26,13.5,1,,11.206106870229007,12.0,2.0,22.0,16148.0,5.8686896523664736,27.310201249132547,28.0,3.0,54.0,39354.0,16.09930856092979,166.64816099930604,192.0,19.0,255.0,240140.0,87.81185939911248,0.4515434808927076,1.187990967805597,0.6845843049419373,1.3787383631995906,0.6006632705103483,1.4243228600460773
ID1720877,1720877,94,0.9306874871253967,569.8208395317249,637.0868637216221,0.0,530.9295234680176,26,13.5,1,,18.374045801526716,10.0,2.0,63.0,26477.0,17.50546322090496,3.623178348369188,4.0,2.0,6.0,5221.0,0.8020744991567376,99.70506592643997,64.0,14.0,255.0,143675.0,82.05766795462746,0.7254549450872477,0.8826082952155682,0.01996155935893788,0.1768135971190268,0.5859188336427896,0.8978102345029026
ID1720913,1720913,38,0.9476136565208435,615.0960481210788,661.6648340986999,0.0,530.9295234680176,26,13.5,1,,13.937543372657876,9.0,0.0,40.0,20084.0,13.86042474957275,5.765440666204025,5.0,0.0,16.0,8308.0,5.031892657035587,93.6204024982651,64.0,0.0,255.0,134907.0,90.50361932666912,0.6598221182227442,0.7994752257630097,0.2472015388685611,0.45419846976791933,0.5380894457822508,0.7237814260458058
ID1718302,1718302,39,1.21732497215271,172.04579263954466,384.8392730095078,0.0,551.349889755249,27,13.5,1,,5.621096460791117,5.0,2.0,11.0,8100.0,2.076508599453791,27.830673143650245,26.0,6.0,59.0,40104.0,15.522937424426932,152.8355308813324,147.0,34.0,255.0,220236.0,76.39667141535992,0.3270945044842195,1.3344081831542336,0.7217506599566621,1.5031306525178925,0.6651668898354831,1.5982795582808325
ID1718280,1718280,106,0.0857572928071022,476.6832675764827,358.9677252441627,0.0,551.349889755249,27,13.5,1,,4.811242192921582,4.0,2.0,9.0,6933.0,1.5926606574453068,4.005551700208189,4.0,2.0,6.0,5772.0,0.6465483066071952,38.083969465648856,39.0,14.0,64.0,54879.0,9.297955259635314,0.19873105404948604,1.0016314277998986,0.022476262802402957,0.2723718531370474,0.13158004948551652,0.9525538031037837
ID1718329,1718329,109,0.2503025233745575,468.9218032468792,399.71541297458117,0.0,551.349889755249,27,13.5,1,,6.739070090215129,5.0,2.0,18.0,9711.0,4.164156773545798,4.325468424705066,4.0,2.0,7.0,6233.0,0.8450654596659088,49.08466342817488,39.0,19.0,113.0,70731.0,23.440493083873214,0.3703199320791052,0.8746977525556308,0.06646129447744448,0.6379644641955884,0.26670337013395234,0.8817848797418493
ID1718396,1718396,29,0.6722664833068848,497.3805057887588,462.4539163055429,0.0,551.349889755249,27,13.5,1,,8.868841082581541,7.0,2.0,20.0,12780.0,5.144320692967059,10.21027064538515,8.0,3.0,22.0,14713.0,5.235249648778303,88.59056210964607,73.0,24.0,196.0,127659.0,50.777609017470155,0.4739600131644456,1.1087275405005501,0.4410198650206167,1.1937627901512962,0.4987570746759303,1.1611893089056997
ID1718385,1718385,113,1.3182373046875,234.7842959705064,449.5181424228704,0.0,551.349889755249,27,13.5,1,,3.1304649548924357,3.0,1.0,5.0,4511.0,0.5685462629472393,60.49340735600278,44.0,7.0,186.0,87171.0,47.15876102304938,184.84247050659263,226.0,44.0,255.0,266358.0,76.30694249398954,0.02541237560304746,0.2729101849902444,0.8106992211414333,1.1486536511254548,0.6410425701595187,1.8924949596658203
ID1718391,1718391,87,0.05152323842048645,290.4081236659983,459.2199728348748,0.0,551.349889755249,27,13.5,1,,5.084663428174879,5.0,2.0,11.0,7327.0,1.702463709386966,4.122137404580153,4.0,2.0,6.0,5940.0,0.6884482434320367,40.02498265093685,39.0,24.0,73.0,57676.0,10.135851545126252,0.08451593250329446,0.4654971157262379,-0.004047100723733994,-0.04866159912115695,0.04991509069820364,0.37547289705428516
ID1718379,1718379,58,0.221431702375412,472.15574671754734,436.5823685401979,0.0,551.349889755249,27,13.5,1,,6.85912560721721,5.0,2.0,16.0,9884.0,3.6280545079538404,4.018043025676613,4.0,2.0,6.0,5790.0,0.6767625554659812,48.15683553088133,39.0,14.0,98.0,69394.0,19.209925009433796,0.3539895861656399,0.9885533453152716,0.010175912544980565,0.11961471618713258,0.231784054165321,0.9434333934052158
ID1718371,1718371,120,0.021780379116535187,294.9356445249337,430.7612702929952,0.0,551.349889755249,27,13.5,1,,3.7217210270645387,4.0,2.0,6.0,5363.0,0.715604897511381,3.808466342817488,4.0,2.0,6.0,5488.0,0.5911010856735506,31.650936849410133,34.0,14.0,49.0,45609.0,5.039663599006253,0.039522383233509956,0.39546657951073133,-0.005538200478331399,-0.07176272610111004,0.01937441629588248,0.23873160319728715
ID1718425,1718425,78,0.5627549290657043,585.9905568850656,501.90802664769416,0.0,551.349889755249,27,13.5,1,,11.86675919500347,7.0,2.0,39.0,17100.0,10.087616781832615,3.816793893129771,4.0,2.0,7.0,5500.0,0.7395726937198379,71.83206106870229,49.0,19.0,206.0,103510.0,51.417418678851114,0.5523798103987907,0.8371694285558217,0.02380123180558274,0.23995600497444455,0.42083327235495493,0.8275705054986148
ID1718428,1718428,98,0.2748297154903412,309.16499579587344,506.4355475066295,0.0,551.349889755249,27,13.5,1,,9.03261623872311,7.0,2.0,22.0,13016.0,5.705958571527309,4.217904233171409,4.0,2.0,7.0,6078.0,0.704932064685905,59.884802220680086,49.0,19.0,128.0,86294.0,29.635597930536818,0.43121354286176683,0.9539001028060314,-0.1856618058497061,-2.728331963081481,0.1763276332619827,0.6057940455652334
ID1718420,1718420,75,1.3053315877914429,353.7934156910937,495.4401397063579,0.0,551.349889755249,27,13.5,1,,3.0,3.0,2.0,5.0,4323.0,0.5055250296034367,43.98959056210965,46.0,8.0,82.0,63389.0,21.17570089123428,194.53157529493407,236.0,49.0,255.0,280320.0,71.78126889940314,-0.0046382189239332315,-0.055306843062088634,0.7382057755700049,1.7644866286413308,0.6437990394671068,2.1228072889650713
ID1718407,1718407,53,0.0864938497543335,268.417308065455,479.9172110471509,0.0,551.349889755249,27,13.5,1,,5.481609993060375,6.0,2.0,8.0,7899.0,1.0890116138091324,3.918806384455239,4.0,1.0,5.0,5647.0,0.6244443902500536,41.00208188757807,39.0,24.0,59.0,59084.0,6.564265305125034,0.19487192563737785,1.6418502250709923,0.004284662991556938,0.05354881592324337,0.12493190077924159,1.3873846777057992
ID1718405,1718405,108,1.0994513034820557,322.100769678546,474.7429014940818,0.0,551.349889755249,27,13.5,1,,13.510756419153365,10.0,2.0,35.0,19469.0,9.424630971094933,19.11797362942401,14.0,4.0,46.0,27549.0,12.622619260758935,139.8709229701596,113.0,29.0,255.0,201554.0,84.4559220658602,0.5483088609520556,1.0153434487981257,0.5941960843267399,1.1290428340477539,0.5726105705780062,1.206050516529229
ID1718462,1718462,82,1.0274125337600708,571.1144169199922,551.0639674018498,0.0,551.349889755249,27,13.5,1,,9.465648854961833,8.0,2.0,22.0,13640.0,5.5515606926191134,16.772380291464263,14.0,4.0,38.0,24169.0,10.226169477252933,123.36571825121443,103.0,24.0,255.0,177770.0,76.28472918794995,0.5081349366590014,1.14895798589417,0.5974571729594973,1.2268437827295802,0.6028417004984126,1.2164647589137763
ID1718463,1718463,76,1.1680748462677002,661.6648340986999,559.4722204255869,0.0,551.349889755249,27,13.5,1,,23.190145732130464,6.0,0.0,105.0,33417.0,30.58739641572384,6.9562803608605135,4.0,0.0,28.0,10024.0,7.662238107846999,95.57598889659958,44.0,0.0,255.0,137725.0,101.67563460862401,0.8585180976746775,0.700444326628103,0.5371509152643528,0.6344994370883622,0.7128100858555344,0.782395832758454
ID1718449,1718449,2,1.0731874704360962,615.0960481210788,540.7153482957118,0.0,551.349889755249,27,13.5,1,,10.931991672449687,9.0,2.0,27.0,15753.0,7.137408064396252,16.460097154753644,13.0,4.0,39.0,23719.0,10.214979319144712,126.86537126995142,103.0,24.0,255.0,182813.0,80.61993257988361,0.5808899302899727,1.1255919424168745,0.5747438077749182,1.1762219775363103,0.6101642787502741,1.1926341779672476
ID1718455,1718455,69,0.4162207245826721,292.3484897483992,545.2428691546471,0.0,551.349889755249,27,13.5,1,,10.537820957668286,8.0,2.0,25.0,15185.0,5.887851709110625,9.921582234559335,9.0,3.0,22.0,14297.0,3.922879716811753,95.36294240111035,98.0,24.0,167.0,137418.0,33.04961738226416,0.46506713772514807,1.1362713944988838,-0.053085313395635464,-0.28357600057665344,0.24971499072949124,1.1531261936432184
ID1718453,1718453,10,1.0167994499206543,121.59627449712178,542.6557143781126,0.0,551.349889755249,27,13.5,1,,2.7987508674531574,3.0,1.0,5.0,4033.0,0.5674245860081715,24.842470506592644,19.0,3.0,64.0,35798.0,18.25162170886384,126.45523941707148,98.0,19.0,255.0,182222.0,83.72125278989833,0.0441230905257771,0.4168696824235397,0.678087178501133,1.1000041743588271,0.610099359910851,1.1446665646667913
ID1718441,1718441,110,1.3408616781234741,661.6648340986999,519.3713213893021,0.0,551.349889755249,27,13.5,1,,11.67383761276891,11.0,0.0,30.0,16822.0,10.36650266744611,14.873698820263705,14.0,0.0,38.0,21433.0,13.130938158952238,120.7120055517002,108.0,0.0,255.0,173946.0,105.18583251898137,0.684706629146878,0.9153593616497072,0.6894390021150577,0.92449923249573,0.7005041132508928,0.9454884230195596
ID1718446,1718446,118,1.250065565109253,318.86682620787786,539.4217709074445,0.0,551.349889755249,27,13.5,1,,3.2456627342123525,3.0,2.0,7.0,4677.0,0.6384852909256029,44.29285218598196,33.0,6.0,118.0,63826.0,33.681560405855215,166.82997918112423,172.0,39.0,255.0,240402.0,83.53154487685104,-0.21687463925593725,-2.8155287697697,0.7805427786914388,1.152963973467926,0.5655722950349596,1.4430074640537407
ID1718438,1718438,46,1.333070158958435,220.55494469956665,516.7841666127675,0.0,551.349889755249,27,13.5,1,,2.934767522553782,3.0,1.0,4.0,4229.0,0.5373986642976832,47.95558639833449,44.0,9.0,111.0,69104.0,26.191033738368763,196.0909090909091,226.0,54.0,255.0,282567.0,66.63463340251067,0.007640575862088949,0.08281853846095548,0.7313026561535646,1.546823341898532,0.623078183352544,2.2593865945341256
ID1718439,1718439,88,0.49085715413093567,182.39441174568267,517.4309553069012,0.0,551.349889755249,27,13.5,1,,9.884802220680083,4.0,2.0,47.0,14244.0,10.94344289875075,3.8209576682859128,4.0,1.0,6.0,5506.0,0.7415295184137943,62.064538514920194,34.0,9.0,251.0,89435.0,55.85793610877526,0.5560859289384879,0.645583369178633,-0.05430539769302435,-0.5917876072815902,0.3574280395997725,0.5851408853205594
ID1718436,1718436,77,0.3048817217350006,265.8301532889205,516.1373779186339,0.0,551.349889755249,27,13.5,1,,8.299097848716169,6.0,2.0,23.0,11959.0,5.214968362213827,4.106870229007634,4.0,2.0,6.0,5918.0,0.7049142898710957,55.69604441360167,44.0,19.0,128.0,80258.0,26.646618342009017,0.44286159597755326,0.9769054880617437,0.013473946814361213,0.15491265633247778,0.29969551792684,0.963941932630383
ID1718437,1718437,97,0.3625350296497345,555.5914882607851,516.1373779186339,0.0,551.349889755249,27,13.5,1,,10.01526717557252,9.0,2.0,22.0,14432.0,5.722741192076065,3.9611380985426785,4.0,2.0,6.0,5708.0,0.6758861125704207,63.464954892435806,59.0,24.0,128.0,91453.0,29.29161901634413,0.468247230432597,1.116257671079168,0.014869916272433215,0.17174124244398636,0.3389264344584098,1.096905771156928
ID1718494,1718494,116,1.136252522468567,486.38509798848713,644.8483280512256,0.0,551.349889755249,27,13.5,1,,3.220680083275503,3.0,2.0,5.0,4641.0,0.601978066644552,31.160999306037475,29.0,3.0,73.0,44903.0,20.92162371807439,151.4850798056905,152.0,19.0,255.0,218290.0,87.61130987213446,0.0948534253517473,0.9270303501244478,0.725304298187986,1.2522773694206846,0.6444863578019989,1.3552616087699554
ID1718495,1718495,20,1.1386343240737915,156.5228639803376,646.7886941336264,0.0,551.349889755249,27,13.5,1,,2.8160999306037473,3.0,1.0,5.0,4058.0,0.5952744941119742,39.03747397640527,27.0,5.0,120.0,56253.0,31.233773302722895,155.12768910478835,142.0,29.0,255.0,223539.0,84.34392433992488,-0.005074725920414922,-0.048259510339015516,0.7960689222219585,1.1079366302807878,0.6645720353341871,1.4686049342197585
ID1718493,1718493,18,0.49228712916374207,120.30269710885453,637.7336524157557,0.0,551.349889755249,27,13.5,1,,11.725190839694656,7.0,2.0,36.0,16896.0,9.839587544021931,3.4073560027758503,3.0,1.0,6.0,4910.0,0.7453010327538988,69.08466342817488,49.0,9.0,192.0,99551.0,50.576260289823836,0.5994947619523043,0.8932552806461522,-0.032951422692871414,-0.3115599774966331,0.43974122128222276,0.8344064783061257
ID1718486,1718486,119,0.9110324382781982,563.3529525903887,628.0318220037514,0.0,551.349889755249,27,13.5,1,,18.829285218598194,9.0,2.0,72.0,27133.0,19.686889393772233,3.600971547536433,4.0,2.0,6.0,5189.0,0.8496562376082297,97.71408743927827,54.0,14.0,255.0,140806.0,84.72646430009415,0.7373973634474876,0.8118749668693702,0.061372357981466084,0.4901302105020282,0.6036224807686129,0.8682231524812813
ID1718474,1718474,70,1.3104979991912842,457.2796067524739,591.8116551322682,0.0,551.349889755249,27,13.5,1,,42.60027758501041,24.0,4.0,153.0,61387.0,39.7095510471642,4.312977099236641,4.0,2.0,8.0,6215.0,1.0625726538049551,149.1061762664816,132.0,24.0,255.0,214862.0,93.55179327157289,0.8584608817507384,0.9910932847606748,0.11405463874355655,0.8311032392723641,0.68980319230874,1.301255522522017
ID1718475,1718475,85,0.23884336650371552,412.6511868572537,592.4584438264019,0.0,551.349889755249,27,13.5,1,,7.912560721721027,8.0,2.0,16.0,11402.0,3.35503173636844,3.69882026370576,4.0,2.0,6.0,5330.0,0.6342580937425877,51.78903539208883,54.0,19.0,98.0,74628.0,17.34358404343419,0.44051744598440484,1.442430872709564,0.0339094454023639,0.3825299025935578,0.3205455191489203,1.449657153525702
ID1718472,1718472,33,0.8491811752319336,134.5320483797943,589.8712890498674,0.0,551.349889755249,27,13.5,1,,5.369188063844552,4.0,1.0,13.0,7737.0,2.9275501644381445,20.47120055517002,16.0,4.0,63.0,29499.0,13.169436808357785,120.79944482997918,93.0,24.0,255.0,174072.0,75.48041982838583,0.34871712433359603,0.9483893515728128,0.3488613079621109,0.8040658431402777,0.4167405043576464,0.9415340474484246
ID1718476,1718476,115,1.005100131034851,84.08253023737144,595.69238729707,0.0,551.349889755249,27,13.5,1,,17.507286606523248,9.0,2.0,61.0,25228.0,16.908047342140065,6.2068008327550315,5.0,2.0,16.0,8944.0,3.390793637827677,104.25468424705066,64.0,14.0,255.0,150231.0,85.65476380862906,0.7473033818712614,0.8856946312372009,0.3306624630085061,0.9097319263241975,0.6479733444956383,0.9571522157432343
ID1718466,1718466,81,0.4014396667480469,297.5227993014682,579.5226699437294,0.0,551.349889755249,27,13.5,1,,9.851492019430951,7.0,2.0,26.0,14196.0,6.7537139624225295,4.289382373351839,4.0,2.0,7.0,6181.0,0.8773094721585479,64.25537820957668,49.0,14.0,152.0,92592.0,36.52390789319914,0.4644187191459935,0.9251960864140849,0.06345571720875491,0.5834763892845547,0.35110096619943737,0.9143373506090825
ID1718467,1718467,5,0.9299879670143127,47.21557467175474,581.4630360261302,0.0,551.349889755249,27,13.5,1,,11.650936849410131,7.0,1.0,35.0,16789.0,9.947062004656532,9.481609993060374,6.0,2.0,26.0,13663.0,6.637841990813851,97.98265093684941,59.0,14.0,255.0,141193.0,80.04567518278341,0.6564026976521278,0.928325856486986,0.5221625863423811,0.9800085863606539,0.6474719155953765,0.9621531900774808
ID1718464,1718464,3,0.6326074004173279,537.4814048250436,578.8758812495957,0.0,551.349889755249,27,13.5,1,,9.848022206800833,8.0,2.0,24.0,14191.0,6.000793747455958,8.037473976405273,7.0,2.0,17.0,11582.0,3.746848342762546,82.68424705065927,68.0,19.0,192.0,119148.0,47.62364996925873,0.5444290500209448,1.157027399510866,0.3799055928100258,1.1811628327708927,0.5134193578199383,1.1779939191230322
ID1718465,1718465,6,1.0904277563095093,597.6327533794708,578.8758812495957,0.0,551.349889755249,27,13.5,1,,7.998612074947953,7.0,2.0,19.0,11526.0,4.4817529141439145,20.058292852185982,16.0,3.0,50.0,28904.0,13.117871169822791,129.29354614850797,108.0,24.0,255.0,186312.0,80.28550110378286,0.4758930923680557,1.1509361243668859,0.6418272839893495,1.195504756718447,0.6225489931304538,1.2357921613389407
ID1718470,1718470,111,0.9864436388015747,159.1100187568721,587.2841342733328,0.0,551.349889755249,27,13.5,1,,2.7092297015961138,3.0,1.0,4.0,3904.0,0.5382373785540633,30.700208188757806,22.0,3.0,87.0,44239.0,25.67497822591233,135.6259541984733,118.0,19.0,255.0,195437.0,90.92221717441582,-0.08166107200106636,-0.895187587651151,0.6038104634385937,0.9003447249275199,0.4830031040960016,0.971651770798257
ID1718471,1718471,31,0.9198983311653137,356.3805704676282,587.9309229674665,0.0,551.349889755249,27,13.5,1,,17.918112421929216,10.0,2.0,62.0,25820.0,16.192255034467575,4.347675225537821,4.0,2.0,8.0,6265.0,1.0602720798630865,101.96113809854268,64.0,14.0,255.0,146926.0,78.92365255833181,0.7164747473141476,0.9238009121654938,0.1099603738312202,0.8124534702214101,0.5907706972564112,0.9595527565432999
ID1718511,1718511,38,0.7755288481712341,615.7428368152124,661.6648340986999,0.0,551.349889755249,27,13.5,1,,13.122831367106176,8.0,0.0,39.0,18910.0,13.282906173809922,5.896599583622485,5.0,0.0,16.0,8497.0,5.156010067681075,90.25399028452463,60.0,0.0,255.0,130056.0,88.23857747746823,0.568013405341799,0.7157696060341652,0.11332443547875021,0.23281968621215832,0.41942140239671716,0.604473335696886
ID1718496,1718496,112,0.9723132252693176,644.201539357092,651.3162149925619,0.0,551.349889755249,27,13.5,1,,11.08119361554476,11.0,2.0,21.0,15968.0,5.388355522880719,28.89521165857044,30.0,3.0,57.0,41638.0,16.13078442675777,171.87994448299793,196.0,24.0,255.0,247679.0,84.24179085622244,0.4382960550070467,1.2533707881690777,0.7569030613456721,1.5434510147051217,0.642111970785683,1.5956425508346463
ID1717944,1717944,65,0.43956801295280457,78.2614319901688,19.403660824008796,0.0,551.349889755249,27,13.5,1,,6.384455239417071,5.0,1.0,16.0,9200.0,3.8982734601860405,6.192227619708536,5.0,2.0,14.0,8923.0,3.234766966248276,56.517002081887576,44.0,9.0,137.0,81441.0,34.88498795097368,0.47883220478611177,1.060586252258393,0.4127690847187622,1.1185873098010044,0.5063480559500038,1.0891666898940493
ID1717945,1717945,26,1.2088617086410522,360.9080913265636,23.93118168294418,0.0,551.349889755249,27,13.5,1,,33.94795281054823,22.0,2.0,145.0,48919.0,34.58487041223524,7.4941013185287995,5.0,2.0,22.0,10799.0,5.043987059774434,146.92505204718944,142.0,19.0,255.0,211719.0,92.91271256766397,0.8197539002740807,0.884358319034963,0.386119485313441,0.8277451452213145,0.6855564131481828,1.2863247178253392
ID1717948,1717948,21,0.4908590614795685,303.34389754867084,32.98622340081495,0.0,551.349889755249,27,13.5,1,,9.091603053435115,5.0,2.0,33.0,13101.0,8.244775635252742,4.136016655100625,4.0,1.0,9.0,5960.0,1.518254831395491,59.709229701596115,34.0,9.0,196.0,86041.0,47.48842817557544,0.5549017025290485,0.7870543761405016,0.1626111301216005,0.7620498721840837,0.46315731501848173,0.7960148573523435
ID1717978,1717978,45,0.6087885499000549,413.2979755513873,60.79813724856089,0.0,551.349889755249,27,13.5,1,,10.808466342817487,6.0,2.0,37.0,15575.0,9.643043574638341,4.633587786259542,4.0,2.0,10.0,6677.0,1.741354507740608,70.62109646079112,44.0,14.0,226.0,101765.0,55.50711364988624,0.596709085167185,0.8377545490639803,0.19442309380707223,0.8662631783177909,0.5042328961498453,0.8529663544331537
ID1717983,1717983,100,0.36139631271362305,11.642196494405276,70.49996766056529,0.0,551.349889755249,27,13.5,1,,4.343511450381679,4.0,1.0,8.0,6259.0,1.4173924199968777,9.381679389312977,10.0,2.0,18.0,13519.0,3.721192716488723,62.15614156835531,64.0,14.0,118.0,89567.0,24.670746680407408,0.46545820696872553,1.946651081098944,0.6121567300058911,1.9146252784420954,0.6189561959896219,1.9264447825274689
ID1717980,1717980,93,0.2524932026863098,84.08253023737144,61.44492594269452,0.0,551.349889755249,27,13.5,1,,3.7182512144344204,3.0,1.0,7.0,5358.0,1.4258550049639727,6.094378903539209,5.0,2.0,13.0,8782.0,2.7802833175374158,42.866065232477446,39.0,9.0,88.0,61770.0,20.226000019739903,0.24717880233764108,1.0336556017257221,0.3432112555314928,1.1201794301149544,0.3611992256772737,1.1247570657822392
ID1717952,1717952,117,0.18246887624263763,42.04126511868572,36.86695556561671,0.0,551.349889755249,27,13.5,1,,5.105482303955586,5.0,1.0,11.0,7357.0,2.510528758188914,2.464260929909785,2.0,1.0,4.0,3551.0,0.6381447925923677,31.848022206800835,29.0,4.0,68.0,45893.0,14.107910430344345,0.42180910707714464,1.206635867783553,0.03984778720173763,0.29595923426975984,0.3379851162803146,1.1405020305044453
ID1718014,1718014,1,0.41436466574668884,320.80719229027875,120.94948580298815,0.0,551.349889755249,27,13.5,1,,9.166551006245662,5.0,2.0,30.0,13209.0,7.550663499106343,4.574600971547537,4.0,2.0,9.0,6592.0,1.3007023731747296,62.25468424705066,44.0,14.0,187.0,89709.0,42.662186702314564,0.523179353830308,0.8339699299114628,-0.015760826052431343,-0.1126376575829767,0.3239570275086386,0.7141220362657983
ID1718000,1718000,9,1.3827670812606812,351.2062609145592,98.95867020244485,0.0,551.349889755249,27,13.5,1,,4.049271339347675,4.0,2.0,7.0,5835.0,0.9426255202691679,44.61207494795281,46.0,5.0,84.0,64286.0,22.64426205674139,193.36710617626647,241.0,34.0,255.0,278642.0,74.02745737240183,0.1729622666792251,1.2668786241417374,0.7699340274135951,1.7140389301321657,0.6772485585699595,2.1094557649230317
ID1717994,1717994,105,0.5542588233947754,286.5273915011965,84.72931893150508,0.0,551.349889755249,27,13.5,1,,8.390700902151284,5.0,2.0,25.0,12091.0,6.341389360564781,6.578070784177655,5.0,2.0,16.0,9479.0,3.3069231919964164,68.29909784871617,44.0,14.0,187.0,98419.0,47.15076357950114,0.516942482866111,0.901813903406668,0.32586770450815544,0.9777899279332775,0.47862653793048554,0.9377660608145935
ID1717992,1717992,50,0.5873477458953857,54.330250307224624,83.43574154323782,0.0,551.349889755249,27,13.5,1,,4.512838306731436,4.0,1.0,9.0,6503.0,2.0568335445745576,11.885496183206106,10.0,2.0,27.0,17127.0,7.200988882237193,75.31852879944483,64.0,14.0,167.0,108534.0,45.16968620965291,0.34830205984234686,1.133572932292284,0.5896823808111807,1.224511767512515,0.5762971845624428,1.2192510786121324
ID1718038,1718038,0,0.9279083013534546,412.6511868572537,135.82562576806157,0.0,551.349889755249,27,13.5,1,,14.200555170020818,10.0,2.0,41.0,20463.0,10.539312634260494,9.70645385149202,8.0,3.0,24.0,13987.0,5.239064668111446,111.18945176960445,88.0,24.0,255.0,160224.0,74.91673748451832,0.6420545867930211,1.0536767429099247,0.43319211231344484,1.1199869478458129,0.5900372200851312,1.101505946419191
ID1718060,1718060,48,1.0539385080337524,587.2841342733328,156.5228639803376,0.0,551.349889755249,27,13.5,1,,3.099236641221374,3.0,1.0,6.0,4466.0,0.714341752315326,23.526023594725885,14.0,4.0,73.0,33901.0,19.498384443674606,117.45176960444137,78.0,24.0,255.0,169248.0,82.82190941506894,0.08045038400571922,0.6461033487892558,0.6989400561589924,0.992754283398414,0.6146253859622774,1.0796501243090793
